,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
3518,15899,369,1,56.25,2,1,1,211,Lost Customer,1
3519,15900,24,4,886.57,4,3,3,433,Loyal Customer,0
3520,15901,17,7,687.72,4,4,2,442,Loyal Customer,0
3521,15902,380,1,145.01,2,1,1,211,Lost Customer,1
3522,15903,10,12,8939.84,4,4,4,444,Champion,0
3523,15904,8,1,164.68,4,1,1,411,Others,0
3524,15905,543,1,114.69,1,1,1,111,Lost Customer,1
3525,15906,20,10,2530.19,4,4,4,444,Champion,0
3526,15907,4,3,882.72,4,3,3,433,Loyal Customer,0
3527,15908,491,2,758.62,1,2,2,122,Lost Customer,1
3528,15909,174,1,191.94,2,1,1,211,Lost Customer,0
3529,15910,1,15,2661.17,4,4,4,444,Champion,0
3530,15911,624,8,1700.24,1,4,3,143,At Risk,1
3531,15912,178,9,1074.7,2,4,3,243,At Risk,0
3532,15913,534,1,6.300000000000001,1,1,1,111,Lost Customer,1
3533,15914,378,2,205.99,2,2,1,221,Lost Customer,1
3534,15915,402,1,364.45,1,1,2,112,Lost Customer,1
3535,15916,16,13,3145.24,4,4,4,444,Champion,0
3536,15917,248,5,530.17,2,3,2,232,At Risk,0
3537,15918,191,3,582.88,2,3,2,232,At Risk,0
3538,15919,20,2,525.69,4,2,2,422,Others,0
3539,15920,154,9,569.14,2,4,2,242,At Risk,0
3540,15921,173,4,775.26,2,3,2,232,At Risk,0
3541,15922,373,1,369.5,2,1,2,212,Lost Customer,1
3542,15923,373,1,127.08,2,1,1,211,Lost Customer,1
3543,15924,731,1,102.82,1,1,1,111,Lost Customer,1
3544,15925,194,1,207.15,2,1,1,211,Lost Customer,0
3545,15926,542,1,134.44,1,1,1,111,Lost Customer,1
3546,15927,647,1,106.54,1,1,1,111,Lost Customer,1
3547,15928,656,1,293.53,1,1,1,111,Lost Customer,1
3548,15929,644,1,594.0,1,1,2,112,Lost Customer,1
3549,15930,67,1,426.63,3,1,2,312,Others,0
3550,15931,428,1,239.9,1,1,1,111,Lost Customer,1
3551,15932,4,8,2495.87,4,4,4,444,Champion,0
3552,15933,21,3,1107.46,4,3,3,433,Loyal Customer,0
3553,15934,418,2,2190.66,1,2,3,123,Lost Customer,1
3554,15935,239,2,416.86,2,2,2,222,Lost Customer,0
3555,15936,379,2,282.79,2,2,1,221,Lost Customer,1
3556,15937,64,1,145.35000000000002,3,1,1,311,Others,0
3557,15938,112,9,734.8100000000001,2,4,2,242,At Risk,0
3558,15939,90,16,9060.39,3,4,4,344,Loyal Customer,0
3559,15940,311,1,35.8,2,1,1,211,Lost Customer,1
3560,15941,637,1,405.0,1,1,2,112,Lost Customer,1
3561,15942,134,1,337.44,2,1,1,211,Lost Customer,0
3562,15943,650,2,271.29,1,2,1,121,Lost Customer,1
3563,15944,277,4,2164.24,2,3,3,233,At Risk,1
3564,15945,365,4,646.27,2,3,2,232,At Risk,1
3565,15946,503,3,2304.18,1,3,4,134,Big Spender,1
3566,15947,83,1,1708.24,3,1,3,313,Others,0
3567,15948,8,3,1509.09,4,3,3,433,Loyal Customer,0
3568,15949,17,2,364.72,4,2,2,422,Others,0
3569,15950,32,10,7120.91,3,4,4,344,Loyal Customer,0
3570,15951,9,3,1013.17,4,3,3,433,Loyal Customer,0
3571,15952,34,4,781.91,3,3,2,332,Loyal Customer,0
3572,15953,15,18,3440.34,4,4,4,444,Champion,0
3573,15954,589,1,190.75,1,1,1,111,Lost Customer,1
3574,15955,24,22,8085.98,4,4,4,444,Champion,0
3575,15956,551,2,617.6,1,2,2,122,Lost Customer,1
3576,15957,32,3,921.25,3,3,3,333,Loyal Customer,0
3577,15958,74,4,462.12,3,3,2,332,Loyal Customer,0
3578,15959,682,3,542.89,1,3,2,132,At Risk,1
3579,15960,374,4,410.95,2,3,2,232,At Risk,1
3580,15961,379,1,451.29,2,1,2,212,Lost Customer,1
3581,15962,449,1,289.48,1,1,1,111,Lost Customer,1
3582,15963,20,2,470.76,4,2,2,422,Others,0
3583,15964,663,1,269.21000000000004,1,1,1,111,Lost Customer,1
3584,15965,17,13,2771.94,4,4,4,444,Champion,0
3585,15966,451,1,426.53,1,1,2,112,Lost Customer,1
3586,15967,23,12,2966.0,4,4,4,444,Champion,0
3587,15968,388,1,404.55,1,1,2,112,Lost Customer,1
3588,15969,3,5,1127.05,4,3,3,433,Loyal Customer,0
3589,15970,304,2,1017.32,2,2,3,223,Lost Customer,1
3590,15971,18,18,5902.83,4,4,4,444,Champion,0
3591,15972,456,5,1769.33,1,3,3,133,At Risk,1
3592,15973,367,3,680.62,2,3,2,232,At Risk,1
3593,15974,39,7,3442.15,3,4,4,344,Loyal Customer,0
3594,15975,84,1,371.01,3,1,2,312,Others,0
3595,15976,165,6,1694.41,2,3,3,233,At Risk,0
3596,15977,17,2,1054.73,4,2,3,423,Others,0
3597,15978,77,3,3279.42,3,3,4,334,Loyal Customer,0
3598,15979,603,1,329.22,1,1,1,111,Lost Customer,1
3599,15980,89,7,6543.68,3,4,4,344,Loyal Customer,0
3600,15981,25,21,9362.77,4,4,4,444,Champion,0
3601,15982,605,1,324.51,1,1,1,111,Lost Customer,1
3602,15983,22,8,3110.37,4,4,4,444,Champion,0
3603,15984,3,30,8393.02,4,4,4,444,Champion,0
3604,15985,123,7,2715.28,2,4,4,244,Big Spender,0
3605,15986,30,2,354.42,3,2,2,322,Others,0
3606,15987,12,8,1535.99,4,4,3,443,Loyal Customer,0
3607,15988,19,3,738.89,4,3,2,432,Loyal Customer,0
3608,15989,376,2,368.31,2,2,2,222,Lost Customer,1
3609,15990,44,7,1997.75,3,4,3,343,Loyal Customer,0
3610,15991,534,1,150.55,1,1,1,111,Lost Customer,1
3611,15992,4,3,896.6,4,3,3,433,Loyal Customer,0
3612,15993,9,7,2777.67,4,4,4,444,Champion,0
3613,15994,55,3,1175.68,3,3,3,333,Loyal Customer,0
3614,15995,414,1,694.54,1,1,2,112,Lost Customer,1
3615,15996,88,7,1386.4,3,4,3,343,Loyal Customer,0
3616,15998,37,16,8274.14,3,4,4,344,Loyal Customer,0
3617,15999,736,1,20.4,1,1,1,111,Lost Customer,1
3618,16000,3,3,12393.7,4,3,4,434,Loyal Customer,0
3619,16001,381,1,583.39,1,1,2,112,Lost Customer,1
3620,16002,625,1,169.21,1,1,1,111,Lost Customer,1
3621,16003,30,10,5613.83,3,4,4,344,Loyal Customer,0
3622,16004,475,5,2146.39,1,3,3,133,At Risk,1
3623,16005,12,10,2365.49,4,4,4,444,Champion,0
3624,16006,211,2,332.82,2,2,1,221,Lost Customer,0
3625,16007,48,7,3053.06,3,4,4,344,Loyal Customer,0
3626,16008,24,15,5339.13,4,4,4,444,Champion,0
3627,16009,22,4,972.11,4,3,3,433,Loyal Customer,0
3628,16010,246,11,1694.86,2,4,3,243,At Risk,0
3629,16011,8,29,5601.01,4,4,4,444,Champion,0
3630,16012,35,5,2978.59,3,3,4,334,Loyal Customer,0
3631,16013,4,84,56078.44,4,4,4,444,Champion,3
3632,16014,38,5,1100.28,3,3,3,333,Loyal Customer,0
3633,16015,4,3,704.55,4,3,2,432,Loyal Customer,0
3634,16016,3,11,2083.4,4,4,3,443,Loyal Customer,0
3635,16017,47,5,1545.58,3,3,3,333,Loyal Customer,0
3636,16018,39,4,698.13,3,3,2,332,Loyal Customer,0
3637,16019,47,27,17329.16,3,4,4,344,Loyal Customer,0
3638,16020,17,3,851.01,4,3,2,432,Loyal Customer,0
3639,16021,395,2,487.03,1,2,2,122,Lost Customer,1
3640,16022,260,1,602.63,2,1,2,212,Lost Customer,1
3641,16023,46,3,719.81,3,3,2,332,Loyal Customer,0
3642,16024,12,3,483.99,4,3,2,432,Loyal Customer,0
3643,16025,30,1,439.66,3,1,2,312,Others,0
3644,16026,43,1,236.09,3,1,1,311,Others,0
3645,16027,92,15,2048.36,3,4,3,343,Loyal Customer,0
3646,16028,596,1,82.2,1,1,1,111,Lost Customer,1
3647,16029,39,107,117763.62,3,4,4,344,Loyal Customer,3
3648,16030,310,1,331.24,2,1,1,211,Lost Customer,1
3649,16031,92,2,547.9,3,2,2,322,Others,0
3650,16032,456,6,1965.72,1,3,3,133,At Risk,1
3651,16033,6,27,10608.81,4,4,4,444,Champion,0
3652,16034,196,6,911.32,2,3,3,233,At Risk,0
3653,16035,560,1,217.73,1,1,1,111,Lost Customer,1
3654,16036,87,4,2556.84,3,3,4,334,Loyal Customer,0
3655,16037,270,5,1509.34,2,3,3,233,At Risk,1
3656,16038,8,3,471.78,4,3,2,432,Loyal Customer,0
3657,16039,424,2,456.4,1,2,2,122,Lost Customer,1
3658,16040,65,7,2416.9,3,4,4,344,Loyal Customer,0
3659,16041,31,3,3166.4,3,3,4,334,Loyal Customer,0
3660,16042,22,8,2245.32,4,4,3,443,Loyal Customer,0
3661,16043,38,8,1856.59,3,4,3,343,Loyal Customer,0
3662,16044,435,1,340.84000000000003,1,1,1,111,Lost Customer,1
3663,16045,120,8,3434.93,2,4,4,244,Big Spender,0
3664,16046,562,1,235.78,1,1,1,111,Lost Customer,1
3665,16047,682,1,107.14,1,1,1,111,Lost Customer,1
3666,16048,373,4,818.7900000000001,2,3,2,232,At Risk,1
3667,16049,40,6,1852.15,3,3,3,333,Loyal Customer,0
3668,16050,174,3,300.7,2,3,1,231,At Risk,0
3669,16051,682,1,188.44,1,1,1,111,Lost Customer,1
3670,16052,54,1,362.06,3,1,2,312,Others,0
3671,16053,33,6,3634.84,3,3,4,334,Loyal Customer,0
3672,16054,145,4,2111.88,2,3,3,233,At Risk,0
3673,16055,221,1,134.8,2,1,1,211,Lost Customer,0
3674,16056,45,1,650.75,3,1,2,312,Others,0
3675,16057,16,10,3854.85,4,4,4,444,Champion,0
3676,16058,406,1,62.7,1,1,1,111,Lost Customer,1
3677,16059,66,12,3053.57,3,4,4,344,Loyal Customer,0
3678,16060,401,3,541.95,1,3,2,132,At Risk,1
3679,16061,431,1,89.65,1,1,1,111,Lost Customer,1
3680,16062,10,8,2863.45,4,4,4,444,Champion,0
3681,16063,260,1,335.32,2,1,1,211,Lost Customer,1
3682,16064,725,1,109.31,1,1,1,111,Lost Customer,1
3683,16065,365,8,1992.13,2,4,3,243,At Risk,1
3684,16066,17,5,1521.04,4,3,3,433,Loyal Customer,0
3685,16067,563,3,3269.11,1,3,4,134,Big Spender,1
3686,16068,594,1,115.73,1,1,1,111,Lost Customer,1
3687,16069,418,1,457.7,1,1,2,112,Lost Customer,1
3688,16070,22,2,852.15,4,2,2,422,Others,0
3689,16071,45,4,1076.8,3,3,3,333,Loyal Customer,0
3690,16072,288,4,4180.09,2,3,4,234,Big Spender,1
3691,16073,297,1,122.4,2,1,1,211,Lost Customer,1
3692,16074,390,1,252.5,1,1,1,111,Lost Customer,1
3693,16075,503,2,736.9300000000001,1,2,2,122,Lost Customer,1
3694,16076,3,10,2234.73,4,4,3,443,Loyal Customer,0
3695,16077,626,1,2300.4,1,1,4,114,Big Spender,1
3696,16078,284,2,362.99,2,2,2,222,Lost Customer,1
3697,16079,17,3,1352.0,4,3,3,433,Loyal Customer,0
3698,16080,82,4,602.5600000000001,3,3,2,332,Loyal Customer,0
3699,16081,56,8,4278.96,3,4,4,344,Loyal Customer,0
3700,16082,670,1,106.75,1,1,1,111,Lost Customer,1
3701,16083,101,4,2351.42,2,3,4,234,Big Spender,0
3702,16084,299,1,436.18,2,1,2,212,Lost Customer,1
3703,16085,23,12,2341.03,4,4,4,444,Champion,0
3704,16086,59,10,2687.73,3,4,4,344,Loyal Customer,0
3705,16087,389,5,1739.92,1,3,3,133,At Risk,1
3706,16088,576,2,1437.43,1,2,3,123,Lost Customer,1
3707,16089,386,2,263.49,1,2,1,121,Lost Customer,1
3708,16090,624,1,180.56,1,1,1,111,Lost Customer,1
3709,16091,155,2,315.06,2,2,1,221,Lost Customer,0
3710,16092,115,6,1587.94,2,3,3,233,At Risk,0
3711,16093,107,1,17.0,2,1,1,211,Lost Customer,0
3712,16094,12,11,3695.56,4,4,4,444,Champion,0
3713,16095,456,1,447.05,1,1,2,112,Lost Customer,1
3714,16096,264,4,1584.97,2,3,3,233,At Risk,1
3715,16097,240,1,185.05,2,1,1,211,Lost Customer,0
3716,16098,88,14,4010.7,3,4,4,344,Loyal Customer,0
3717,16099,50,7,1573.2,3,4,3,343,Loyal Customer,0
3718,16100,463,1,582.64,1,1,2,112,Lost Customer,1
3719,16101,71,4,3229.16,3,3,4,334,Loyal Customer,0
3720,16102,42,3,1842.14,3,3,3,333,Loyal Customer,0
3721,16103,7,22,6191.71,4,4,4,444,Champion,0
3722,16104,62,9,2774.46,3,4,4,344,Loyal Customer,0
3723,16105,249,5,2386.19,2,3,4,234,Big Spender,0
3724,16106,66,1,108.38,3,1,1,311,Others,0
3725,16107,18,7,3204.1600000000003,4,4,4,444,Champion,0
3726,16108,85,4,2235.92,3,3,3,333,Loyal Customer,0
3727,16109,219,3,939.48,2,3,3,233,At Risk,0
3728,16110,45,4,1781.59,3,3,3,333,Loyal Customer,0
3729,16111,428,1,549.33,1,1,2,112,Lost Customer,1
3730,16112,143,4,195.74,2,3,1,231,At Risk,0
3731,16113,183,1,161.38,2,1,1,211,Lost Customer,0
3732,16114,171,1,135.75000000000003,2,1,1,211,Lost Customer,0
3733,16115,10,12,2553.8,4,4,4,444,Champion,0
3734,16116,212,1,612.78,2,1,2,212,Lost Customer,0
3735,16117,190,3,654.4,2,3,2,232,At Risk,0
3736,16118,653,1,4376.25,1,1,4,114,Big Spender,1
3737,16119,8,8,1720.81,4,4,3,443,Loyal Customer,0
3738,16120,59,6,2967.51,3,3,4,334,Loyal Customer,0
3739,16121,57,5,1450.04,3,3,3,333,Loyal Customer,0
3740,16122,73,6,895.62,3,3,3,333,Loyal Customer,0
3741,16123,52,1,307.78000000000003,3,1,1,311,Others,0
3742,16124,317,4,1772.49,2,3,3,233,At Risk,1
3743,16125,367,14,4292.35,2,4,4,244,Big Spender,1
3744,16126,29,15,14644.6,3,4,4,344,Loyal Customer,0
3745,16127,39,2,801.3100000000001,3,2,2,322,Others,0
3746,16128,18,11,3801.05,4,4,4,444,Champion,0
3747,16129,407,3,1396.05,1,3,3,133,At Risk,1
3748,16130,422,4,987.48,1,3,3,133,At Risk,1
3749,16131,52,12,9957.42,3,4,4,344,Loyal Customer,0
3750,16132,544,2,664.1999999999999,1,2,2,122,Lost Customer,1
3751,16133,4,56,22992.26,4,4,4,444,Champion,0
3752,16134,22,5,2145.34,4,3,3,433,Loyal Customer,0
3753,16135,263,2,819.45,2,2,2,222,Lost Customer,1
3754,16136,60,4,946.8,3,3,3,333,Loyal Customer,0
3755,16137,680,1,422.7,1,1,2,112,Lost Customer,1
3756,16138,379,3,910.35,2,3,3,233,At Risk,1
3757,16139,19,5,1111.15,4,3,3,433,Loyal Customer,0
3758,16140,66,3,1433.46,3,3,3,333,Loyal Customer,0
3759,16141,88,2,955.94,3,2,3,323,Others,0
3760,16142,250,1,535.34,2,1,2,212,Lost Customer,0
3761,16143,3,12,4555.08,4,4,4,444,Champion,0
3762,16144,247,1,175.2,2,1,1,211,Lost Customer,0
3763,16145,9,19,6805.4400000000005,4,4,4,444,Champion,0
3764,16146,157,4,946.38,2,3,3,233,At Risk,0
3765,16147,134,5,2398.91,2,3,4,234,Big Spender,0
3766,16148,296,2,386.62,2,2,2,222,Lost Customer,1
3767,16149,5,3,422.22,4,3,2,432,Loyal Customer,0
3768,16150,43,10,4002.17,3,4,4,344,Loyal Customer,0
3769,16152,269,1,1829.04,2,1,3,213,Lost Customer,1
3770,16153,50,11,5133.49,3,4,4,344,Loyal Customer,0
3771,16155,382,5,796.9,1,3,2,132,At Risk,1
3772,16156,9,20,6188.18,4,4,4,444,Champion,0
3773,16157,16,3,656.69,4,3,2,432,Loyal Customer,0
3774,16158,522,9,628.32,1,4,2,142,At Risk,1
3775,16159,282,4,1232.79,2,3,3,233,At Risk,1
3776,16160,65,2,1025.44,3,2,3,323,Others,0
3777,16161,2,43,12580.06,4,4,4,444,Champion,0
3778,16162,252,1,37.4,2,1,1,211,Lost Customer,1
3779,16163,232,6,2407.98,2,3,4,234,Big Spender,0
3780,16164,17,3,822.48,4,3,2,432,Loyal Customer,0
3781,16165,505,1,79.9,1,1,1,111,Lost Customer,1
3782,16166,428,2,435.83,1,2,2,122,Lost Customer,1
3783,16167,414,5,1386.12,1,3,3,133,At Risk,1
3784,16168,11,66,10360.67,4,4,4,444,Champion,0
3785,16169,8,4,1822.97,4,3,3,433,Loyal Customer,0
3786,16170,51,20,6869.0,3,4,4,344,Loyal Customer,0
3787,16171,59,1,73.19999999999999,3,1,1,311,Others,0
3788,16172,95,8,1884.55,3,4,3,343,Loyal Customer,0
3789,16173,16,6,1418.32,4,3,3,433,Loyal Customer,0
3790,16174,126,7,2246.75,2,4,3,243,At Risk,0
3791,16175,94,7,1836.44,3,4,3,343,Loyal Customer,0
3792,16176,421,4,2052.69,1,3,3,133,At Risk,1
3793,16177,50,8,2247.31,3,4,3,343,Loyal Customer,0
3794,16178,138,2,612.6,2,2,2,222,Lost Customer,0
3795,16179,61,1,215.83,3,1,1,311,Others,0
3796,16180,100,13,16249.87,2,4,4,244,Big Spender,0
3797,16181,73,1,305.54,3,1,1,311,Others,0
3798,16182,72,9,9971.65,3,4,4,344,Loyal Customer,0
3799,16183,67,4,1077.81,3,3,3,333,Loyal Customer,0
3800,16184,64,6,1158.79,3,3,3,333,Loyal Customer,0
3801,16185,17,3,644.72,4,3,2,432,Loyal Customer,0
3802,16186,23,26,8718.43,4,4,4,444,Champion,0
3803,16187,32,15,6911.4400000000005,3,4,4,344,Loyal Customer,0
3804,16188,45,5,1087.66,3,3,3,333,Loyal Customer,0
3805,16189,16,2,215.48,4,2,1,421,Others,0
3806,16190,40,8,2723.55,3,4,4,344,Loyal Customer,0
3807,16191,3,24,15677.820000000002,4,4,4,444,Champion,0
3808,16192,736,1,351.3,1,1,2,112,Lost Customer,1
3809,16193,237,2,630.4300000000001,2,2,2,222,Lost Customer,0
3810,16194,375,1,308.6,2,1,1,211,Lost Customer,1
3811,16195,723,1,323.25,1,1,1,111,Lost Customer,1
3812,16196,489,1,93.3,1,1,1,111,Lost Customer,1
3813,16197,469,9,2016.71,1,4,3,143,At Risk,1
3814,16198,75,2,1030.0410000000002,3,2,3,323,Others,0
3815,16199,392,7,942.75,1,4,3,143,At Risk,1
3816,16200,4,12,5608.1,4,4,4,444,Champion,0
3817,16201,3,5,2112.12,4,3,3,433,Loyal Customer,0
3818,16202,361,9,2501.99,2,4,4,244,Big Spender,1
3819,16203,59,6,943.84,3,3,3,333,Loyal Customer,0
3820,16204,23,3,918.71,4,3,3,433,Loyal Customer,0
3821,16205,31,7,1820.11,3,4,3,343,Loyal Customer,0
3822,16206,55,13,2589.87,3,4,4,344,Loyal Customer,0
3823,16207,25,1,394.38,4,1,2,412,Others,0
3824,16208,45,10,3440.4500000000003,3,4,4,344,Loyal Customer,0
3825,16209,89,9,4146.78,3,4,4,344,Loyal Customer,0
3826,16210,2,35,33750.97,4,4,4,444,Champion,0
3827,16211,89,3,1090.59,3,3,3,333,Loyal Customer,0
3828,16212,19,4,1293.71,4,3,3,433,Loyal Customer,0
3829,16213,79,1,159.0,3,1,1,311,Others,0
3830,16214,171,4,2038.25,2,3,3,233,At Risk,0
3831,16215,81,1,242.35,3,1,1,311,Others,0
3832,16216,267,1,914.93,2,1,3,213,Lost Customer,1
3833,16217,235,2,304.25,2,2,1,221,Lost Customer,0
3834,16218,30,13,3968.67,3,4,4,344,Loyal Customer,0
3835,16219,501,1,40.8,1,1,1,111,Lost Customer,1
3836,16221,37,9,2019.92,3,4,3,343,Loyal Customer,0
3837,16222,318,2,1272.05,2,2,3,223,Lost Customer,1
3838,16223,375,2,1087.05,2,2,3,223,Lost Customer,1
3839,16224,57,5,1616.54,3,3,3,333,Loyal Customer,0
3840,16225,45,15,2859.31,3,4,4,344,Loyal Customer,0
3841,16226,203,5,672.17,2,3,2,232,At Risk,0
3842,16227,225,3,1027.22,2,3,3,233,At Risk,0
3843,16228,385,3,885.71,1,3,3,133,At Risk,1
3844,16229,87,6,2867.86,3,3,4,334,Loyal Customer,0
3845,16230,190,2,542.03,2,2,2,222,Lost Customer,0
3846,16231,379,4,1074.47,2,3,3,233,At Risk,1
3847,16232,44,7,2712.97,3,4,4,344,Loyal Customer,0
3848,16233,71,9,1818.31,3,4,3,343,Loyal Customer,0
3849,16234,476,3,333.18,1,3,1,131,At Risk,1
3850,16235,41,9,2053.71,3,4,3,343,Loyal Customer,0
3851,16236,78,1,432.2,3,1,2,312,Others,0
3852,16237,437,1,136.65,1,1,1,111,Lost Customer,1
3853,16238,423,1,63.66,1,1,1,111,Lost Customer,1
3854,16239,57,6,1492.2,3,3,3,333,Loyal Customer,0
3855,16240,24,2,3718.8,4,2,4,424,Big Spender,0
3856,16241,10,16,3992.86,4,4,4,444,Champion,0
3857,16242,8,14,7404.650000000001,4,4,4,444,Champion,0
3858,16243,34,2,409.1,3,2,2,322,Others,0
3859,16244,212,2,1522.75,2,2,3,223,Lost Customer,0
3860,16245,24,3,1413.66,4,3,3,433,Loyal Customer,0
3861,16246,460,2,821.35,1,2,2,122,Lost Customer,1
3862,16247,170,1,114.56,2,1,1,211,Lost Customer,0
3863,16248,62,1,152.94,3,1,1,311,Others,0
3864,16249,53,5,1800.07,3,3,3,333,Loyal Customer,0
3865,16250,261,3,565.24,2,3,2,232,At Risk,1
3866,16251,512,1,128.31,1,1,1,111,Lost Customer,1
3867,16252,383,1,295.09000000000003,1,1,1,111,Lost Customer,1
3868,16253,67,7,7272.2,3,4,4,344,Loyal Customer,0
3869,16254,378,3,967.44,2,3,3,233,At Risk,1
3870,16255,17,15,4530.0,4,4,4,444,Champion,0
3871,16256,267,3,1629.37,2,3,3,233,At Risk,1
3872,16257,177,1,46.95,2,1,1,211,Lost Customer,0
3873,16258,45,15,11942.52,3,4,4,344,Loyal Customer,0
3874,16259,410,3,340.94,1,3,1,131,At Risk,1
3875,16260,51,1,1035.45,3,1,3,313,Others,0
3876,16261,17,6,1041.16,4,3,3,433,Loyal Customer,0
3877,16262,378,1,755.15,2,1,2,212,Lost Customer,1
3878,16263,423,1,348.16,1,1,2,112,Lost Customer,1
3879,16264,438,2,823.53,1,2,2,122,Lost Customer,1
3880,16265,9,12,6935.17,4,4,4,444,Champion,0
3881,16266,74,14,1757.95,3,4,3,343,Loyal Customer,0
3882,16267,591,1,186.66,1,1,1,111,Lost Customer,1
3883,16268,71,2,667.65,3,2,2,322,Others,0
3884,16269,438,1,717.57,1,1,2,112,Lost Customer,1
3885,16270,353,1,1141.24,2,1,3,213,Lost Customer,1
3886,16271,3,10,3397.82,4,4,4,444,Champion,0
3887,16272,117,1,411.7,2,1,2,212,Lost Customer,0
3888,16273,648,2,318.34000000000003,1,2,1,121,Lost Customer,1
3889,16274,373,1,351.75,2,1,2,212,Lost Customer,1
3890,16275,197,3,2151.11,2,3,3,233,At Risk,0
3891,16276,177,3,2629.3900000000003,2,3,4,234,Big Spender,0
3892,16277,734,1,188.69,1,1,1,111,Lost Customer,1
3893,16278,100,3,1117.84,2,3,3,233,At Risk,0
3894,16279,21,9,5698.28,4,4,4,444,Champion,0
3895,16280,725,1,238.05,1,1,1,111,Lost Customer,1
3896,16281,72,3,3424.02,3,3,4,334,Loyal Customer,0
3897,16282,340,3,1307.5800000000002,2,3,3,233,At Risk,1
3898,16283,6,8,4350.32,4,4,4,444,Champion,0
3899,16284,31,3,1018.48,3,3,3,333,Loyal Customer,0
3900,16285,646,1,176.9,1,1,1,111,Lost Customer,1
3901,16286,477,2,328.95,1,2,1,121,Lost Customer,1
3902,16287,170,5,1006.98,2,3,3,233,At Risk,0
3903,16288,470,1,129.85,1,1,1,111,Lost Customer,1
3904,16289,462,1,136.31,1,1,1,111,Lost Customer,1
3905,16290,465,4,1957.7,1,3,3,133,At Risk,1
3906,16291,682,1,117.72,1,1,1,111,Lost Customer,1
3907,16292,122,5,1253.76,2,3,3,233,At Risk,0
3908,16293,22,15,4279.2,4,4,4,444,Champion,0
3909,16294,477,1,126.05,1,1,1,111,Lost Customer,1
3910,16295,10,4,1328.55,4,3,3,433,Loyal Customer,0
3911,16296,626,4,1313.67,1,3,3,133,At Risk,1
3912,16297,269,1,301.9,2,1,1,211,Lost Customer,1
3913,16298,23,7,1085.7,4,4,3,443,Loyal Customer,0
3914,16299,477,1,193.65,1,1,1,111,Lost Customer,1
3915,16300,430,3,1367.32,1,3,3,133,At Risk,1
3916,16301,737,1,107.33,1,1,1,111,Lost Customer,1
3917,16302,127,1,233.22,2,1,1,211,Lost Customer,0
3918,16303,26,7,7928.27,4,4,4,444,Champion,0
3919,16304,695,1,381.66,1,1,2,112,Lost Customer,1
3920,16305,139,1,361.22,2,1,2,212,Lost Customer,0
3921,16306,214,7,1124.72,2,4,3,243,At Risk,0
3922,16307,429,3,1194.92,1,3,3,133,At Risk,1
3923,16308,38,7,5120.0,3,4,4,344,Loyal Customer,0
3924,16309,106,2,706.57,2,2,2,222,Lost Customer,0
3925,16310,414,2,460.08,1,2,2,122,Lost Customer,1
3926,16311,18,2,616.26,4,2,2,422,Others,0
3927,16312,432,1,171.15,1,1,1,111,Lost Customer,1
3928,16313,3,2,274.15000000000003,4,2,1,421,Others,0
3929,16314,390,3,1491.4,1,3,3,133,At Risk,1
3930,16315,331,2,402.71,2,2,2,222,Lost Customer,1
3931,16316,64,13,5744.91,3,4,4,344,Loyal Customer,0
3932,16317,120,5,2192.51,2,3,3,233,At Risk,0
3933,16318,35,1,328.15000000000003,3,1,1,311,Others,0
3934,16319,218,1,404.4,2,1,2,212,Lost Customer,0
3935,16320,172,6,5628.99,2,3,4,234,Big Spender,0
3936,16321,72,7,604.5500000000001,3,4,2,342,Loyal Customer,0
3937,16322,1,2,326.75,4,2,1,421,Others,0
3938,16323,196,2,353.66,2,2,2,222,Lost Customer,0
3939,16324,128,3,408.59,2,3,2,232,At Risk,0
3940,16325,47,12,3597.5,3,4,4,344,Loyal Customer,0
3941,16326,6,24,4721.25,4,4,4,444,Champion,0
3942,16327,14,16,10159.64,4,4,4,444,Champion,0
3943,16328,563,1,310.83,1,1,1,111,Lost Customer,1
3944,16329,428,4,1664.92,1,3,3,133,At Risk,1
3945,16330,18,7,625.38,4,4,2,442,Loyal Customer,0
3946,16331,432,6,2037.7,1,3,3,133,At Risk,1
3947,16332,28,11,2000.01,3,4,3,343,Loyal Customer,0
3948,16333,8,22,26626.8,4,4,4,444,Champion,0
3949,16334,492,1,263.73,1,1,1,111,Lost Customer,1
3950,16335,552,7,2753.52,1,4,4,144,Big Spender,1
3951,16336,421,4,3517.69,1,3,4,134,Big Spender,1
3952,16337,37,1,151.05,3,1,1,311,Others,0
3953,16338,157,1,214.8,2,1,1,211,Lost Customer,0
3954,16339,284,1,94.05,2,1,1,211,Lost Customer,1
3955,16340,107,3,1496.24,2,3,3,233,At Risk,0
3956,16341,25,7,3850.79,4,4,4,444,Champion,0
3957,16342,75,4,322.41,3,3,1,331,Loyal Customer,0
3958,16343,16,3,614.12,4,3,2,432,Loyal Customer,0
3959,16344,158,4,842.42,2,3,2,232,At Risk,0
3960,16345,44,2,1178.79,3,2,3,323,Others,0
3961,16346,385,1,224.51,1,1,1,111,Lost Customer,1
3962,16347,11,11,3442.96,4,4,4,444,Champion,0
3963,16348,32,8,1744.42,3,4,3,343,Loyal Customer,0
3964,16349,291,1,53.5,2,1,1,211,Lost Customer,1
3965,16350,21,9,2253.89,4,4,4,444,Champion,0
3966,16351,333,13,3330.03,2,4,4,244,Big Spender,1
3967,16352,18,2,494.44,4,2,2,422,Others,0
